   0.0000000000000000        0.0000000000000000     
   2.7103546479668944E-009   1.2619024887096995E-008
   8.0797863647846962E-009   3.7868810983919797E-008
   1.6056371713734414E-008   7.5760970014904057E-008
   2.6587525387203890E-008   1.2630687737650320E-007
   3.9619996590199236E-008   1.8951756756842116E-007
   5.5099875975572666E-008   2.6540363687454584E-007
   7.2972611568556128E-008   3.5397515323077560E-007
   9.3183032367428643E-008   4.5524157311943909E-007
   1.1567537852397973E-007   5.6921166527328814E-007
   1.4039333719405838E-007   6.9589344094579265E-007
   1.6728008330767935E-007   8.3529409050078729E-007
   1.9627832464283346E-007   9.8741992608744613E-007
   2.2733035070017756E-007   1.1522763301916864E-006
   2.6037808496979718E-007   1.3298677098892144E-006
   2.9536314025855885E-007   1.5201974566662926E-006
   3.3222687680915787E-007   1.7232679117204033E-006
   3.7091046299139040E-007   1.9390803367033897E-006
   4.1135493838360884E-007   2.1676348899238538E-006
   4.5350127908852173E-007   2.4089306080834243E-006
   4.9729046514281772E-007   2.6629653936830439E-006
   5.4266354988443234E-007   2.9297360083008939E-006
   5.8956173113407264E-007   3.2092380720133303E-006
   6.3792642402779242E-007   3.5014660693045718E-006
   6.8769933530332358E-007   3.8064133618901704E-006
   7.3882253879223599E-007   4.1240722089636203E-006
   7.9123855179981078E-007   4.4544337954646204E-006
   8.4489041196094448E-007   4.7974882690608592E-006
   8.9972175403871086E-007   5.1532247866312928E-006
   9.5567688597663737E-007   5.5216315711353060E-006
   1.0127008633194781E-006   5.9026959798449401E-006
   1.0707395608723659E-006   6.2964045850004968E-006
   1.1297397401658176E-006   6.7027432680145301E-006
   1.1896491109245450E-006   7.1216973283829847E-006
   1.2504163842916532E-006   7.5532516084476323E-006
   1.3119913150277283E-006   7.9973906350674076E-006
   1.3743247292801237E-006   8.4540987790663955E-006
   1.4373685338001222E-006   8.9233604329923351E-006
   1.5010757016819665E-006   9.4051602071902118E-006
   1.5654002288295115E-006   9.8994831434079236E-006
   1.6302970544662099E-006   1.0406314944031437E-005
   1.6957219381655622E-006   1.0925642213513895E-005
   1.7616312852069171E-006   1.1457452706534954E-005
   1.8279819117240662E-006   1.2001735574834286E-005
   1.8947307413440932E-006   1.2558481601472449E-005
   1.9618344261135182E-006   1.3127683407516965E-005
   2.0292488868424713E-006   1.3709335611977069E-005
